num,neutral,positive,negative,skip,mark,adj,caps_lock,exclamation_mark,label
2293,0.7186043858528137,0.0,0.23935934901237488,0.0,0,0,0,0,ИСТИНА
2294,0.7248802781105042,0.0,0.20182321965694427,0.0,0,0,0,0,ИСТИНА
2295,0.6297846436500549,0.0,0.24509501457214355,0.0,7,1,0,2,ЛОЖЬ
2296,0.585111141204834,0.0,0.22271016240119934,0.0,6,1,5,5,ЛОЖЬ
2297,0.5078218579292297,0.0,0.33459946513175964,0.0,0,0,0,0,ЛОЖЬ
2298,0.5775054097175598,0.0,0.1968362182378769,0.0,0,0,0,0,ЛОЖЬ
2299,0.6442351341247559,0.0,0.30736804008483887,0.0,0,0,0,0,ЛОЖЬ
2300,0.5000100135803223,0.0,0.275139719247818,0.0,7,0,0,0,ЛОЖЬ
2301,0.5621865391731262,0.0,0.16886694729328156,0.0,7,0,0,0,ЛОЖЬ
2302,0.523430347442627,0.0,0.3276783227920532,0.0,0,0,0,0,ЛОЖЬ
2303,0.6370407938957214,0.0,0.1778208613395691,0.0,0,0,0,0,ЛОЖЬ
2304,0.6297846436500549,0.0,0.20690405368804932,0.0,1,0,0,0,ЛОЖЬ
2305,0.546748161315918,0.0,0.21734751760959625,0.0,1,0,0,0,ЛОЖЬ
2306,0.6723417043685913,0.0,0.2814156115055084,0.0,0,0,0,0,ЛОЖЬ
2307,0.6150978803634644,0.0,0.2814156115055084,0.0,1,1,0,0,ЛОЖЬ
2308,0.5698626637458801,0.0,0.18714269995689392,0.0,8,0,0,0,ЛОЖЬ
2309,0.607673168182373,0.0,0.21207880973815918,0.0,0,1,0,0,ЛОЖЬ
2310,0.3415925204753876,0.0,0.4225146472454071,0.0,0,0,0,0,ЛОЖЬ
2311,0.59267657995224,0.0,0.19194278120994568,0.0,3,0,0,0,ЛОЖЬ
2312,0.5698626637458801,0.0,0.23371636867523193,0.0,1,0,0,1,ЛОЖЬ
2313,0.6791887283325195,0.0,0.1968362182378769,0.0,0,0,0,0,ЛОЖЬ
2314,0.6584275364875793,0.0,0.21734751760959625,0.0,0,0,0,0,ЛОЖЬ
2315,0.7248802781105042,0.0,0.16452647745609283,0.0,1,0,0,0,ЛОЖЬ
2316,0.59267657995224,0.0,0.19194278120994568,0.0,0,1,0,1,ЛОЖЬ
2317,0.5775054097175598,0.0,0.29422497749328613,0.0,1,1,0,0,ЛОЖЬ
2318,0.6513648629188538,0.0,0.1732981950044632,0.0,1,2,0,2,ЛОЖЬ
2319,0.6654205918312073,0.0,0.1067005917429924,0.0,0,0,0,0,ЛОЖЬ
2320,0.6859594583511353,0.0,0.1732981950044632,0.0,0,0,0,1,ЛОЖЬ
2321,0.59267657995224,0.0,0.21207880973815918,0.0,0,0,0,0,ЛОЖЬ
2322,0.59267657995224,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
2323,0.8558611869812012,0.0,0.08757384121417999,0.0,0,0,0,1,ЛОЖЬ
2324,0.6297846436500549,0.0,0.1520422399044037,0.0,0,0,0,1,ЛОЖЬ
2325,0.538993239402771,0.0,0.24509501457214355,0.0,0,0,0,1,ЛОЖЬ
2326,0.5544804334640503,0.0,0.2509227991104126,0.0,1,0,0,0,ЛОЖЬ
2327,0.754925012588501,0.0,0.1732981950044632,0.0,0,0,0,0,ЛОЖЬ
2328,0.4532718360424042,0.0,0.2689514458179474,0.0,0,0,0,0,ЛОЖЬ
2329,0.8267217874526978,0.0,0.21207880973815918,0.0,0,0,0,0,ЛОЖЬ
2330,0.5000100135803223,0.0,0.23935934901237488,0.0,0,0,0,1,ЛОЖЬ
2331,0.5000100135803223,0.0,0.3140605390071869,0.0,1,0,0,1,ЛОЖЬ
2332,0.585111141204834,0.0,0.19194278120994568,0.0,2,3,1,0,ЛОЖЬ
2333,0.6926519870758057,0.0,0.20182321965694427,0.0,0,1,0,1,ЛОЖЬ
2334,0.4688006341457367,0.0,0.29422497749328613,0.0,1,0,0,1,ЛОЖЬ
2335,0.0,0.0,0.1520422399044037,0.05835584178566933,0,0,0,1,ЛОЖЬ
2336,0.4688006341457367,0.0,0.1968362182378769,0.0,0,0,0,0,ЛОЖЬ
2337,0.6926519870758057,0.0,0.2509227991104126,0.0,1,0,0,0,ЛОЖЬ
2338,0.5621865391731262,0.0,0.19194278120994568,0.0,0,0,0,0,ЛОЖЬ
2339,0.6859594583511353,0.0,0.18714269995689392,0.0,1,2,0,0,ЛОЖЬ
2340,0.5698626637458801,0.0,0.23371636867523193,0.0,0,0,0,0,ЛОЖЬ
2341,0.6992644667625427,0.0,0.26285186409950256,0.0,0,0,0,1,ЛОЖЬ
2342,0.523430347442627,0.0,0.0,0.14805719256401062,0,0,0,0,ЛОЖЬ
2343,0.6992644667625427,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
2344,0.523430347442627,0.0,0.30736804008483887,0.0,0,0,0,0,ЛОЖЬ
2345,0.523430347442627,0.0,0.23371636867523193,0.0,0,0,0,0,ЛОЖЬ
2346,0.6224693655967712,0.0,0.1824355274438858,0.0,0,1,0,0,ЛОЖЬ
2347,0.7122421860694885,0.0,0.22816647589206696,0.0,9,6,0,0,ЛОЖЬ
2348,0.5698626637458801,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
2349,0.6723417043685913,0.0,0.1968362182378769,0.0,0,0,0,0,ЛОЖЬ
2350,0.41490885615348816,0.0,0.5312193632125854,0.0,0,1,0,1,ЛОЖЬ
2351,0.523430347442627,0.0,0.22271016240119934,0.0,0,0,0,0,ЛОЖЬ
2352,0.7826725244522095,0.0,0.23371636867523193,0.0,0,0,0,0,ЛОЖЬ
2353,0.7879412174224854,0.0,0.0,0.22816647589206696,0,0,0,0,ЛОЖЬ
2354,0.546748161315918,0.0,0.320831298828125,0.0,1,2,0,1,ЛОЖЬ
2355,0.5698626637458801,0.0,0.275139719247818,0.0,1,0,0,0,ЛОЖЬ
2356,0.8031837940216064,0.0,0.14805719256401062,0.0,0,0,0,0,ЛОЖЬ
2357,0.348655104637146,0.0,0.2509227991104126,0.0,2,5,0,2,ЛОЖЬ
2358,0.320831298828125,0.0,0.348655104637146,0.0,0,0,0,0,ЛОЖЬ
2359,0.5775054097175598,0.0,0.2568419873714447,0.0,4,0,0,24,ЛОЖЬ
2360,0.6723417043685913,0.0,0.0,0.13297423720359802,0,0,0,0,ЛОЖЬ
2361,0.6992644667625427,0.0,0.20182321965694427,0.0,0,1,0,0,ЛОЖЬ
2362,0.7122421860694885,0.0,0.16027602553367615,0.0,0,0,0,0,ЛОЖЬ
2363,0.7371681928634644,0.0,0.20690405368804932,0.0,0,0,0,0,ЛОЖЬ
2364,0.546748161315918,0.0,0.23935934901237488,0.0,0,0,0,1,ЛОЖЬ
2365,0.5078218579292297,0.0,0.24509501457214355,0.0,2,1,0,0,ЛОЖЬ
2366,0.4921981394290924,0.0,0.3276783227920532,0.0,1,1,0,3,ЛОЖЬ
2367,0.4301573634147644,0.0,0.3140605390071869,0.0,0,0,0,1,ЛОЖЬ
2368,0.6992644667625427,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
2369,0.6791887283325195,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
2370,0.6791887283325195,0.0,0.23371636867523193,0.0,0,0,0,0,ЛОЖЬ
2371,0.6723417043685913,0.0,0.1732981950044632,0.0,0,2,0,0,ЛОЖЬ
2372,0.4532718360424042,0.0,0.41490885615348816,0.0,0,0,0,6,ЛОЖЬ
2373,0.6654205918312073,0.0,0.23935934901237488,0.0,1,1,0,0,ЛОЖЬ
2374,0.4843900501728058,0.0,0.23935934901237488,0.0,0,0,0,0,ЛОЖЬ
2375,0.6654205918312073,0.0,0.21207880973815918,0.0,0,0,0,0,ЛОЖЬ
2376,0.5544804334640503,0.0,0.1968362182378769,0.0,1,1,0,1,ЛОЖЬ
2377,0.6859594583511353,0.0,0.13297423720359802,0.0,0,1,0,1,ЛОЖЬ
2378,0.7057950496673584,0.0,0.20182321965694427,0.0,2,1,0,5,ЛОЖЬ
2379,0.3140605390071869,0.0,0.320831298828125,0.0,1,1,0,0,ЛОЖЬ
2380,0.6224693655967712,0.0,0.1824355274438858,0.0,1,0,0,0,ЛОЖЬ
2381,0.2509227991104126,0.0,0.3276783227920532,0.0,3,0,0,0,ЛОЖЬ
2382,0.320831298828125,0.16452647745609283,0.0,0.0,0,1,0,0,ЛОЖЬ
2383,0.41490885615348816,0.0,0.0,0.3702353835105896,0,0,0,0,ЛОЖЬ
2384,0.7057950496673584,0.0,0.20690405368804932,0.0,0,0,0,0,ЛОЖЬ
2385,0.6297846436500549,0.0,0.23935934901237488,0.0,0,0,0,0,ЛОЖЬ
2386,0.6791887283325195,0.0,0.19194278120994568,0.0,0,0,0,0,ЛОЖЬ
2387,0.5544804334640503,0.0,0.23371636867523193,0.0,0,0,0,0,ЛОЖЬ
2388,0.5078218579292297,0.0,0.20182321965694427,0.0,0,1,0,0,ЛОЖЬ
2389,0.607673168182373,0.0,0.1732981950044632,0.0,0,0,0,0,ЛОЖЬ
2390,0.38492217659950256,0.0,0.287777841091156,0.0,1,0,0,0,ЛОЖЬ
2391,0.546748161315918,0.0,0.3007555902004242,0.0,0,0,0,0,ЛОЖЬ
2392,0.59267657995224,0.0,0.1824355274438858,0.0,0,0,0,1,ЛОЖЬ
2393,0.3702353835105896,0.0,0.3140605390071869,0.0,0,0,0,0,ЛОЖЬ
2394,0.5312193632125854,0.0,0.19194278120994568,0.0,1,0,0,0,ЛОЖЬ
2395,0.5698626637458801,0.0,0.2689514458179474,0.0,1,0,0,0,ЛОЖЬ
2396,0.6791887283325195,0.0,0.18714269995689392,0.0,0,0,0,0,ЛОЖЬ
2397,0.6926519870758057,0.0,0.2814156115055084,0.0,0,0,0,0,ЛОЖЬ
2398,0.546748161315918,0.0,0.20182321965694427,0.0,0,2,0,0,ЛОЖЬ
2399,0.538993239402771,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
2400,0.5312193632125854,0.0,0.3007555902004242,0.0,0,0,1,0,ЛОЖЬ
2401,0.5698626637458801,0.0,0.15611489117145538,0.0,0,0,0,0,ЛОЖЬ
2402,0.7606606483459473,0.0,0.18714269995689392,0.0,0,0,0,0,ЛОЖЬ
2403,0.5775054097175598,0.0,0.1968362182378769,0.0,0,1,0,3,ЛОЖЬ
2404,0.5312193632125854,0.0,0.287777841091156,0.0,0,0,0,1,ЛОЖЬ
2405,0.4765896201133728,0.0,0.3007555902004242,0.0,0,0,0,0,ЛОЖЬ
2406,0.523430347442627,0.0,0.21207880973815918,0.0,0,0,0,0,ЛОЖЬ
2407,0.5312193632125854,0.0,0.33459946513175964,0.0,0,1,0,0,ЛОЖЬ
2408,0.538993239402771,0.0,0.2689514458179474,0.0,0,1,0,8,ЛОЖЬ
2409,0.5000100135803223,0.0,0.18714269995689392,0.0,0,6,0,0,ЛОЖЬ
2410,0.4301573634147644,0.0,0.2509227991104126,0.0,0,0,0,0,ЛОЖЬ
2411,0.546748161315918,0.0,0.20690405368804932,0.0,0,1,0,0,ЛОЖЬ
2412,0.585111141204834,0.0,0.16886694729328156,0.0,0,0,0,0,ЛОЖЬ
2413,0.523430347442627,0.0,0.16886694729328156,0.0,0,0,0,0,ЛОЖЬ
2414,0.46102678775787354,0.0,0.21207880973815918,0.0,1,1,0,0,ЛОЖЬ
2415,0.33459946513175964,0.0,0.2814156115055084,0.0,0,0,0,0,ЛОЖЬ
2416,0.982567548751831,0.06561483442783356,0.0,0.0,0,1,0,1,ЛОЖЬ
2417,0.320831298828125,0.0,0.23935934901237488,0.0,0,1,0,0,ЛОЖЬ
2418,0.6370407938957214,0.0,0.2689514458179474,0.0,0,0,0,0,ЛОЖЬ
2419,0.6926519870758057,0.0,0.16886694729328156,0.0,0,1,0,0,ЛОЖЬ
2420,0.40734341740608215,0.0,0.2568419873714447,0.0,0,2,0,0,ЛОЖЬ
2421,0.4843900501728058,0.0,0.2689514458179474,0.0,0,0,0,0,ЛОЖЬ
2422,0.6224693655967712,0.0,0.16452647745609283,0.0,0,0,0,0,ЛОЖЬ
2423,0.7057950496673584,0.0,0.11921291798353195,0.0,0,0,0,0,ЛОЖЬ
2424,0.6654205918312073,0.0,0.13661839067935944,0.0,0,0,0,0,ЛОЖЬ
2425,0.523430347442627,0.0,0.2568419873714447,0.0,0,0,0,0,ЛОЖЬ
2426,0.4921981394290924,0.0,0.30736804008483887,0.0,0,0,0,0,ЛОЖЬ
2427,0.7057950496673584,0.0,0.21207880973815918,0.0,0,0,0,0,ЛОЖЬ
2428,0.6791887283325195,0.0,0.24509501457214355,0.0,0,0,0,1,ЛОЖЬ
2429,0.6442351341247559,0.0,0.21207880973815918,0.0,0,0,0,0,ЛОЖЬ
2430,0.6224693655967712,0.0,0.2689514458179474,0.0,0,0,0,1,ЛОЖЬ
2431,0.6297846436500549,0.0,0.0,0.13297423720359802,0,0,0,0,ЛОЖЬ
2432,0.6791887283325195,0.0,0.1968362182378769,0.0,0,0,0,0,ЛОЖЬ
2433,0.523430347442627,0.0,0.21207880973815918,0.0,1,0,0,1,ЛОЖЬ
2434,0.5698626637458801,0.0,0.0,0.13297423720359802,0,0,0,1,ЛОЖЬ
2435,0.59267657995224,0.0,0.20182321965694427,0.0,0,0,0,1,ЛОЖЬ
2436,0.585111141204834,0.0,0.24509501457214355,0.0,0,0,0,1,ЛОЖЬ
2437,0.6654205918312073,0.0,0.23935934901237488,0.0,3,1,0,1,ЛОЖЬ
2438,0.6370407938957214,0.0,0.14034625887870789,0.0,0,0,0,2,ЛОЖЬ
2439,0.5078218579292297,0.0,0.30736804008483887,0.0,0,0,0,0,ЛОЖЬ
2440,0.5775054097175598,0.0,0.2509227991104126,0.0,0,0,0,0,ЛОЖЬ
2441,0.44553956389427185,0.0,0.23935934901237488,0.0,0,0,0,0,ЛОЖЬ
2442,0.40734341740608215,0.0,0.3140605390071869,0.0,0,1,0,0,ЛОЖЬ
2443,0.5156299471855164,0.0,0.30736804008483887,0.0,1,0,0,0,ЛОЖЬ
2444,0.41490885615348816,0.0,0.21207880973815918,0.0,0,3,0,0,ЛОЖЬ
2445,0.46102678775787354,0.0,0.348655104637146,0.0,0,0,0,0,ЛОЖЬ
2446,0.6859594583511353,0.0,0.1968362182378769,0.0,0,0,0,0,ЛОЖЬ
2447,0.5156299471855164,0.0,0.22816647589206696,0.0,1,1,0,0,ЛОЖЬ
2448,0.4532718360424042,0.0,0.23371636867523193,0.0,0,0,0,0,ЛОЖЬ
2449,0.5078218579292297,0.0,0.14034625887870789,0.0,0,0,0,0,ЛОЖЬ
2450,0.5621865391731262,0.0,0.2568419873714447,0.0,0,1,0,0,ЛОЖЬ
2451,0.4688006341457367,0.0,0.2568419873714447,0.0,0,0,0,0,ЛОЖЬ
2452,0.6150978803634644,0.0,0.2568419873714447,0.0,0,0,0,0,ЛОЖЬ
2453,0.7310686111450195,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
2454,0.4225146472454071,0.1778208613395691,0.0,0.0,0,0,0,0,ЛОЖЬ
2455,0.6654205918312073,0.0,0.20182321965694427,0.0,0,0,0,0,ЛОЖЬ
2456,0.546748161315918,0.0,0.2689514458179474,0.0,0,1,0,0,ЛОЖЬ
2457,0.546748161315918,0.0,0.19194278120994568,0.0,0,0,0,0,ЛОЖЬ
2458,0.585111141204834,0.0,0.30736804008483887,0.0,0,0,0,0,ЛОЖЬ
2459,0.46102678775787354,0.0,0.320831298828125,0.0,0,0,0,0,ЛОЖЬ
2460,0.6442351341247559,0.0,0.23371636867523193,0.0,0,0,0,0,ЛОЖЬ
2461,0.3702353835105896,0.0,0.320831298828125,0.0,0,0,0,0,ЛОЖЬ
2462,0.44553956389427185,0.0,0.2689514458179474,0.0,5,2,0,0,ЛОЖЬ
2463,0.4301573634147644,0.0,0.29422497749328613,0.0,3,0,0,0,ЛОЖЬ
2464,0.6992644667625427,0.0,0.275139719247818,0.0,0,0,0,0,ЛОЖЬ
2465,0.7057950496673584,0.0,0.22271016240119934,0.0,1,0,0,0,ЛОЖЬ
2466,0.812877357006073,0.0,0.1097157895565033,0.0,0,0,0,1,ЛОЖЬ
2467,0.7248802781105042,0.0,0.15611489117145538,0.0,0,0,0,0,ЛОЖЬ
2468,0.6442351341247559,0.0,0.15611489117145538,0.0,0,0,0,2,ЛОЖЬ
2469,0.5000100135803223,0.0,0.287777841091156,0.0,2,0,0,0,ЛОЖЬ
2470,0.3923468291759491,0.0,0.2689514458179474,0.0,0,0,0,0,ЛОЖЬ
2471,0.585111141204834,0.0,0.2814156115055084,0.0,0,0,0,0,ЛОЖЬ
2472,0.8872146010398865,0.0,0.1097157895565033,0.0,0,0,0,0,ЛОЖЬ
2473,0.3998216390609741,0.0,0.26285186409950256,0.0,0,0,0,0,ЛОЖЬ
2474,0.5312193632125854,0.0,0.1520422399044037,0.0,0,0,0,0,ЛОЖЬ
2475,0.5775054097175598,0.0,0.2509227991104126,0.0,0,0,0,2,ЛОЖЬ
2476,0.275139719247818,0.2509227991104126,0.0,0.0,0,0,0,1,ЛОЖЬ
2477,0.59267657995224,0.0,0.287777841091156,0.0,0,1,0,0,ЛОЖЬ
2478,0.6297846436500549,0.0,0.275139719247818,0.0,0,0,0,0,ЛОЖЬ
2479,0.5000100135803223,0.0,0.3923468291759491,0.0,0,0,0,0,ЛОЖЬ
2480,0.5698626637458801,0.0,0.21734751760959625,0.0,0,1,0,0,ЛОЖЬ
2481,0.7122421860694885,0.0,0.1520422399044037,0.0,0,0,0,0,ЛОЖЬ
2482,0.5621865391731262,0.0,0.2814156115055084,0.0,3,0,0,1,ЛОЖЬ
2483,0.6992644667625427,0.0,0.1968362182378769,0.0,0,0,0,0,ЛОЖЬ
2484,0.5775054097175598,0.0,0.22816647589206696,0.0,1,0,0,0,ЛОЖЬ
2485,0.6926519870758057,0.0,0.14034625887870789,0.0,0,0,0,0,ЛОЖЬ
2486,0.46102678775787354,0.0,0.18714269995689392,0.0,0,0,0,10,ЛОЖЬ
2487,0.5000100135803223,0.0,0.275139719247818,0.0,0,2,0,0,ЛОЖЬ
2488,0.4688006341457367,0.0,0.287777841091156,0.0,0,0,0,0,ЛОЖЬ
2489,0.5156299471855164,0.0,0.21734751760959625,0.0,0,0,0,0,ЛОЖЬ
2490,0.5544804334640503,0.0,0.0,0.15611489117145538,0,0,0,0,ЛОЖЬ
2491,0.6442351341247559,0.0,0.21734751760959625,0.0,0,3,0,0,ЛОЖЬ
2492,0.4532718360424042,0.0,0.2689514458179474,0.0,0,2,0,0,ЛОЖЬ
2493,0.4532718360424042,0.0,0.21734751760959625,0.0,0,0,0,1,ЛОЖЬ
2494,0.6297846436500549,0.0,0.21734751760959625,0.0,0,0,0,0,ЛОЖЬ
2495,0.5078218579292297,0.0,0.22271016240119934,0.0,0,2,0,0,ЛОЖЬ
2496,0.7490972280502319,0.0,0.13297423720359802,0.0,0,0,0,0,ЛОЖЬ
2497,0.0,0.5775054097175598,0.11921291798353195,0.0,0,0,0,3,ЛОЖЬ
2498,0.5621865391731262,0.0,0.2509227991104126,0.0,1,0,0,0,ЛОЖЬ
2499,0.6584275364875793,0.12253321707248688,0.0,0.0,0,0,0,0,ЛОЖЬ
2500,0.6513648629188538,0.0,0.26285186409950256,0.0,0,2,0,0,ЛОЖЬ
2501,0.5775054097175598,0.0,0.20182321965694427,0.0,1,0,0,2,ЛОЖЬ
2502,0.4843900501728058,0.0,0.23935934901237488,0.0,0,0,0,0,ЛОЖЬ
2503,0.754925012588501,0.0,0.23371636867523193,0.0,0,0,0,0,ЛОЖЬ
2504,0.6584275364875793,0.0,0.2509227991104126,0.0,0,0,0,0,ЛОЖЬ
2505,0.6859594583511353,0.0,0.1778208613395691,0.0,0,0,0,2,ЛОЖЬ
2506,0.754925012588501,0.0,0.19194278120994568,0.0,0,0,0,0,ЛОЖЬ
2507,0.607673168182373,0.0,0.11280541121959686,0.0,0,0,0,0,ЛОЖЬ
2508,0.6001983880996704,0.0,0.18714269995689392,0.0,4,0,1,0,ЛОЖЬ
2509,0.607673168182373,0.0,0.16452647745609283,0.0,0,0,0,0,ЛОЖЬ
2510,0.4765896201133728,0.0,0.14805719256401062,0.0,0,0,0,0,ЛОЖЬ
2511,0.8221991658210754,0.0,0.22816647589206696,0.0,2,0,0,0,ЛОЖЬ
2512,0.5621865391731262,0.0,0.2689514458179474,0.0,1,0,0,0,ЛОЖЬ
2513,0.6723417043685913,0.0,0.23935934901237488,0.0,0,0,0,0,ЛОЖЬ
2514,0.6723417043685913,0.0,0.21734751760959625,0.0,3,3,1,0,ЛОЖЬ
2515,0.6584275364875793,0.0,0.20182321965694427,0.0,0,3,0,0,ЛОЖЬ
2516,0.3007555902004242,0.0,0.3557848632335663,0.0,0,0,0,0,ЛОЖЬ
2517,0.38492217659950256,0.0,0.2689514458179474,0.0,1,0,0,0,ЛОЖЬ
2518,0.7122421860694885,0.0,0.20690405368804932,0.0,0,0,0,0,ЛОЖЬ
2519,0.6584275364875793,0.0,0.14415885508060455,0.0,1,1,0,0,ЛОЖЬ
2520,0.6370407938957214,0.0,0.22816647589206696,0.0,0,1,1,0,ЛОЖЬ
2521,0.546748161315918,0.0,0.1520422399044037,0.0,0,0,0,0,ЛОЖЬ
2522,0.5775054097175598,0.0,0.26285186409950256,0.0,0,0,0,0,ЛОЖЬ
2523,0.4843900501728058,0.0,0.1778208613395691,0.0,0,0,0,0,ЛОЖЬ
2524,0.7057950496673584,0.0,0.19194278120994568,0.0,0,0,0,0,ЛОЖЬ
2525,0.7371681928634644,0.0,0.1824355274438858,0.0,1,0,0,0,ЛОЖЬ
2526,0.4765896201133728,0.0,0.22271016240119934,0.0,2,1,0,0,ЛОЖЬ
2527,0.46102678775787354,0.0,0.20690405368804932,0.0,0,0,0,1,ЛОЖЬ
2528,0.5775054097175598,0.0,0.2568419873714447,0.0,0,0,0,0,ЛОЖЬ
2529,0.5544804334640503,0.0,0.23371636867523193,0.0,0,2,0,1,ЛОЖЬ
2530,0.7371681928634644,0.0,0.14034625887870789,0.0,1,0,0,0,ЛОЖЬ
2531,0.3629792034626007,0.0,0.38492217659950256,0.0,0,0,0,0,ЛОЖЬ
2532,0.4921981394290924,0.0,0.21207880973815918,0.0,0,0,0,4,ЛОЖЬ
2533,0.7490972280502319,0.0,0.0,0.11597072333097458,0,0,0,3,ЛОЖЬ
2534,0.5698626637458801,0.0,0.20182321965694427,0.0,1,1,0,0,ЛОЖЬ
2535,0.348655104637146,0.0,0.26285186409950256,0.0,1,0,0,0,ЛОЖЬ
2536,0.607673168182373,0.0,0.22271016240119934,0.0,0,0,0,0,ЛОЖЬ
2537,0.4532718360424042,0.0,0.348655104637146,0.0,22,6,0,0,ЛОЖЬ
2538,0.5000100135803223,0.0,0.23935934901237488,0.0,0,0,0,0,ЛОЖЬ
2539,0.607673168182373,0.0,0.24509501457214355,0.0,0,0,0,0,ЛОЖЬ
2540,0.6992644667625427,0.0,0.2689514458179474,0.0,0,0,0,0,ЛОЖЬ
2541,0.585111141204834,0.0,0.24509501457214355,0.0,0,0,0,0,ЛОЖЬ
2542,0.585111141204834,0.0,0.1732981950044632,0.0,1,1,0,1,ЛОЖЬ
2543,0.29422497749328613,0.0,0.21207880973815918,0.0,0,0,0,0,ЛОЖЬ
2544,0.7248802781105042,0.0,0.18714269995689392,0.0,0,0,0,1,ЛОЖЬ
2545,0.0,0.0,0.8872146010398865,0.3923468291759491,0,0,0,0,ЛОЖЬ
2546,0.5544804334640503,0.0,0.26285186409950256,0.0,0,5,0,0,ЛОЖЬ
2547,0.5775054097175598,0.0,0.2568419873714447,0.0,9,0,0,0,ЛОЖЬ
2548,0.348655104637146,0.0,0.287777841091156,0.0,0,18,0,0,ЛОЖЬ
2549,0.46102678775787354,0.0,0.20690405368804932,0.0,0,0,0,0,ЛОЖЬ
2550,0.6442351341247559,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
2551,0.5156299471855164,0.0,0.24509501457214355,0.0,0,0,0,0,ЛОЖЬ
2552,0.24509501457214355,0.0,0.3415925204753876,0.0,0,0,0,0,ЛОЖЬ
2553,0.607673168182373,0.0,0.20182321965694427,0.0,0,10,0,0,ЛОЖЬ
2554,0.6150978803634644,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
2555,0.46102678775787354,0.0,0.20182321965694427,0.0,0,0,0,0,ЛОЖЬ
2556,0.5312193632125854,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
2557,0.5078218579292297,0.0,0.20182321965694427,0.0,1,0,0,0,ЛОЖЬ
2558,0.6791887283325195,0.0,0.18714269995689392,0.0,0,1,0,0,ЛОЖЬ
2559,0.7371681928634644,0.0,0.29422497749328613,0.0,0,1,0,1,ЛОЖЬ
2560,0.546748161315918,0.0,0.21734751760959625,0.0,1,2,0,3,ЛОЖЬ
2561,0.771853506565094,0.0,0.0,0.1097157895565033,0,1,0,0,ЛОЖЬ
2562,0.287777841091156,0.0,0.0,0.2509227991104126,0,0,0,0,ЛОЖЬ
2563,0.6992644667625427,0.0,0.20690405368804932,0.0,0,3,0,0,ЛОЖЬ
2564,0.4921981394290924,0.0,0.2568419873714447,0.0,0,0,0,0,ЛОЖЬ
2565,0.5156299471855164,0.0,0.24509501457214355,0.0,0,2,0,0,ЛОЖЬ
2566,0.44553956389427185,0.0,0.275139719247818,0.0,1,0,0,3,ЛОЖЬ
2567,0.4532718360424042,0.0,0.30736804008483887,0.0,0,2,0,0,ЛОЖЬ
2568,0.523430347442627,0.0,0.26285186409950256,0.0,1,0,0,0,ЛОЖЬ
2569,0.538993239402771,0.0,0.2568419873714447,0.0,0,1,0,0,ЛОЖЬ
2570,0.59267657995224,0.0,0.20182321965694427,0.0,0,0,0,0,ЛОЖЬ
2571,0.6150978803634644,0.0,0.20182321965694427,0.0,0,0,0,0,ЛОЖЬ
2572,0.4765896201133728,0.13661839067935944,0.0,0.0,0,0,0,0,ЛОЖЬ
2573,0.585111141204834,0.0,0.2509227991104126,0.0,0,6,0,0,ЛОЖЬ
2574,0.7122421860694885,0.0,0.22816647589206696,0.0,0,1,0,2,ЛОЖЬ
2575,0.59267657995224,0.0,0.2568419873714447,0.0,0,0,0,3,ЛОЖЬ
2576,0.6370407938957214,0.0,0.2509227991104126,0.0,0,0,0,0,ЛОЖЬ
2577,0.44553956389427185,0.0,0.1968362182378769,0.0,1,0,0,0,ЛОЖЬ
2578,0.5698626637458801,0.0,0.3007555902004242,0.0,0,0,0,0,ЛОЖЬ
2579,0.523430347442627,0.0,0.2509227991104126,0.0,0,0,0,0,ЛОЖЬ
2580,0.6150978803634644,0.0,0.2814156115055084,0.0,0,0,0,0,ЛОЖЬ
2581,0.1732981950044632,0.0,0.6723417043685913,0.0,0,0,0,1,ЛОЖЬ
2582,0.5156299471855164,0.0,0.2568419873714447,0.0,0,2,0,0,ЛОЖЬ
2583,0.4301573634147644,0.0,0.1778208613395691,0.0,0,0,0,7,ЛОЖЬ
2584,0.6992644667625427,0.0,0.1520422399044037,0.0,0,0,0,0,ЛОЖЬ
2585,0.7371681928634644,0.0,0.12253321707248688,0.0,0,0,0,0,ЛОЖЬ
2586,0.546748161315918,0.0,0.23371636867523193,0.0,0,0,0,1,ЛОЖЬ
2587,0.44553956389427185,0.0,0.29422497749328613,0.0,0,0,0,0,ЛОЖЬ
2588,0.6584275364875793,0.0,0.21734751760959625,0.0,0,0,0,0,ЛОЖЬ
2589,0.5000100135803223,0.0,0.2509227991104126,0.0,0,0,0,0,ЛОЖЬ
2590,0.3007555902004242,0.0,0.23371636867523193,0.0,2,2,0,0,ЛОЖЬ
